CSA;Patrick Fabiano;ATA;Reserva;0;0;0;0;0;0;0;0;0
CSA;Vital;ZAG;Reserva;0;0;0;0;0;0;0;0;0
CSA;Dawhan;MEI;Reserva;0;0;0;0;0;0;0;0;0
CSA;Gerson;ZAG;Reserva;0;0;0;0;0;0;0;0;0
CSA;Igo;GOL;Reserva;0;0;0;0;0;0;0;0;0
CSA;Lucas Dias;ZAG;Reserva;0;0;0;0;0;0;0;0;0
CSA;Benítez;ATA;Reserva;0;0;0;0;0;0;0;0;0
CSA;Gamarra;ATA;Reserva;0;0;0;0;0;0;0;0;0
CSA;Jean Cléber;MEI;Reserva;0;0;0;0;0;0;0;0;0
CSA;Nilton;MEI;Reserva;0;0;0;0;0;0;0;0;0
CSA;Ricardo Bueno;ATA;Titular;0;0;0;0;0;0;0;0;0
CSA;Naldo;MEI;Titular;0;0;0;0;0;0;0;0;0
CSA;Rafinha;LAT;Titular;0;0;0;0;0;0;0;0;0
CSA;Celsinho;LAT;Titular;0;0;0;0;0;0;0;0;0
CSA;Didira;MEI;Titular;0;0;0;0;0;0;0;0;0
CSA;Leandro Souza;ZAG;Titular;0;0;0;0;0;0;0;0;0
CSA;Luciano Castán;ZAG;Titular;0;0;0;0;0;0;0;0;0
CSA;Robinho;ATA;Titular;0;0;0;0;0;0;0;0;0
CSA;Jonatan Gomez;MEI;Titular;0;0;0;0;0;0;0;0;0
CSA;Jordi;GOL;Titular;0;0;0;0;0;0;0;0;0
CSA;Apodi;LAT;Titular;0;0;0;0;0;0;0;0;0
CSA;Argel Fucks;TEC;Titular;0;0;0;0;0;0;0;0;0
